#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
981	272	244	61	0	chr6	52034379	52034461	-28607789	+	L1M5	LINE	L1	2532	2618	-3528	5
981	761	219	95	18	chr6	52034606	52034825	-28607425	+	MIR	SINE	MIR	15	242	-24	5
982	1469	263	137	50	chr6	52035689	52036265	-28605985	+	MLT1E2	LTR	MaLR	1	626	0	5
982	225	0	100	0	chr6	52036348	52036388	-28605862	-	SINEC_b2	SINE	Lys	0	194	151	5
982	393	210	97	104	chr6	52036486	52036640	-28605610	-	SINEC_c2	SINE	Lys	-59	153	1	5
982	872	176	25	56	chr6	52037121	52037319	-28604931	-	CarLTR9	LTR	ERV1	0	563	372	5
982	587	285	57	10	chr6	52038429	52038638	-28603612	-	LTR16D	LTR	ERVL	-15	640	422	5
982	493	234	0	0	chr6	52038758	52038852	-28603398	-	LTR16D	LTR	ERVL	-415	240	147	5
982	1468	67	0	0	chr6	52038904	52039084	-28603166	-	SINEC_Cf3	SINE	Lys	0	180	1	5
982	527	282	52	26	chr6	52040008	52040161	-28602089	-	MIR	SINE	MIR	-75	187	31	5
982	1290	112	0	0	chr6	52040224	52040403	-28601847	-	SINEC_a1	SINE	Lys	0	179	1	5
982	21	71	0	0	chr6	52040455	52040497	-28601753	+	AT_rich	Low_complexity	Low_complexity	1	42	0	5
982	286	312	129	35	chr6	52040649	52040765	-28601485	+	MIRb	SINE	MIR	3	129	-139	5
982	545	165	21	0	chr6	52040890	52040987	-28601263	+	SINEC_old	SINE	Lys	1	99	-13	5
982	279	215	0	0	chr6	52041528	52041593	-28600657	+	GA-rich	Low_complexity	Low_complexity	1	65	0	5
982	1599	216	25	8	chr6	52042367	52042726	-28599524	+	MLT1A0	LTR	MaLR	1	365	0	5
982	2371	211	40	127	chr6	52042727	52043536	-28598714	-	L1MB3	LINE	L1	-12	6171	5434	5
982	192	359	70	40	chr6	52043808	52044008	-28598242	-	L2	LINE	L2	-840	2474	2269	6
982	537	333	110	55	chr6	52044047	52044756	-28597494	-	L2	LINE	L2	-1204	2110	1363	6
982	243	253	23	92	chr6	52045020	52045107	-28597143	-	MIRm	SINE	MIR	0	276	196	6
982	765	115	236	31	chr6	52045372	52045533	-28596717	+	SINEC_b2	SINE	Lys	1	194	0	6
982	544	221	42	21	chr6	52045677	52045820	-28596430	+	Charlie8	DNA	MER1_type	121	266	-2151	6
982	969	86	46	7	chr6	52046663	52046770	-28595480	+	SINEC_Cf2	SINE	Lys	22	133	-47	6
982	198	0	0	0	chr6	52046770	52046792	-28595458	+	(TC)n	Simple_repeat	Simple_repeat	2	23	0	6
982	969	86	46	7	chr6	52046792	52046837	-28595413	+	SINEC_Cf2	SINE	Lys	134	180	0	6
982	924	159	58	42	chr6	52046931	52047121	-28595129	+	SINEC_b1	SINE	Lys	1	193	-1	6
982	181	264	54	27	chr6	52047855	52047929	-28594321	-	L2	LINE	L2	-551	2763	2688	6
982	808	168	108	38	chr6	52047930	52048095	-28594155	+	SINEC_c2	SINE	Lys	1	178	-34	6
982	324	0	0	0	chr6	52048095	52048131	-28594119	+	(TAAA)n	Simple_repeat	Simple_repeat	2	37	0	6
982	808	168	108	38	chr6	52048131	52048151	-28594099	+	SINEC_c2	SINE	Lys	179	199	-13	6
982	189	0	0	0	chr6	52049373	52049394	-28592856	+	(A)n	Simple_repeat	Simple_repeat	1	21	0	6
982	1071	53	243	0	chr6	52049656	52049769	-28592481	+	SINEC_Cf	SINE	Lys	1	142	-47	6
982	216	111	0	0	chr6	52049769	52049805	-28592445	+	(TCTCTG)n	Simple_repeat	Simple_repeat	6	41	0	6
982	1071	53	243	0	chr6	52049805	52049843	-28592407	+	SINEC_Cf	SINE	Lys	143	189	0	6
982	675	201	86	7	chr6	52050418	52050558	-28591692	+	SINEC_c2	SINE	Lys	1	151	-61	6
982	22	0	0	0	chr6	52050573	52050595	-28591655	+	AT_rich	Low_complexity	Low_complexity	1	22	0	6
982	1200	132	5	35	chr6	52050608	52050805	-28591445	-	SINEC_b1	SINE	Lys	-3	191	1	6
982	619	139	69	10	chr6	52051042	52051144	-28591106	-	SINEC_old	SINE	Lys	-4	108	1	6
982	963	177	34	34	chr6	52051318	52051523	-28590727	-	SINEC_c1	SINE	Lys	-3	206	2	6
982	328	220	17	0	chr6	52051773	52051832	-28590418	-	L2	LINE	L2	0	3378	3319	6
982	1147	91	5	74	chr6	52051945	52052135	-28590115	+	SINEC_a1	SINE	Lys	1	177	-2	6
982	1015	99	93	0	chr6	52052429	52052590	-28589660	+	SINEC_a1	SINE	Lys	4	179	0	6
982	626	0	14	0	chr6	52052609	52052683	-28589567	+	(GAAA)n	Simple_repeat	Simple_repeat	4	78	0	6
982	241	312	87	26	chr6	52052708	52052823	-28589427	+	MIRb	SINE	MIR	84	205	-63	6
982	186	167	0	0	chr6	52052817	52052847	-28589403	-	L2	LINE	L2	-4	3374	3345	6
982	757	355	30	57	chr6	52052845	52053088	-28589162	-	L2	LINE	L2	-541	2773	2537	6
982	1056	154	0	0	chr6	52053088	52053257	-28588993	+	L1_Carn5	LINE	L1	6334	6502	-7	6
982	757	355	30	57	chr6	52053257	52053539	-28588711	-	L2	LINE	L2	-778	2536	2262	6
982	259	335	211	14	chr6	52054106	52054542	-28587708	-	L2	LINE	L2	-360	2954	2433	6
982	877	188	27	43	chr6	52055862	52056046	-28586204	-	SINEC_b2	SINE	Lys	-13	181	1	6
982	330	111	0	0	chr6	52056163	52056200	-28586050	+	(TTTA)n	Simple_repeat	Simple_repeat	3	40	0	6
982	942	123	89	35	chr6	52056200	52056369	-28585881	-	SINEC_a1	SINE	Lys	0	179	2	6
982	330	111	0	0	chr6	52056369	52056385	-28585865	+	(TTTA)n	Simple_repeat	Simple_repeat	3	18	0	6
982	22	0	0	0	chr6	52056456	52056478	-28585772	+	AT_rich	Low_complexity	Low_complexity	1	22	0	6
982	1206	134	0	63	chr6	52056940	52057147	-28585103	+	SINEC_b2	SINE	Lys	1	194	0	6
982	285	98	0	0	chr6	52057147	52057188	-28585062	+	(A)n	Simple_repeat	Simple_repeat	1	41	0	6
982	1090	125	37	12	chr6	52057821	52057983	-28584267	+	SINEC_a1	SINE	Lys	13	178	-1	6
982	278	228	18	0	chr6	52058378	52058435	-28583815	+	L2	LINE	L2	3362	3419	0	6
982	21	0	0	0	chr6	52058593	52058614	-28583636	+	AT_rich	Low_complexity	Low_complexity	1	21	0	6
982	395	293	114	27	chr6	52058624	52058887	-28583363	+	L1M5	LINE	L1	4273	4558	-1588	6
982	4468	157	36	65	chr6	52058891	52059120	-28583130	+	L1MC1	LINE	L1	5445	5667	-666	6
982	653	165	0	0	chr6	52059120	52059223	-28583027	+	SINEC_old	SINE	Lys	1	103	-9	6
982	4468	157	36	65	chr6	52059223	52059812	-28582438	+	L1MC1	LINE	L1	5668	6241	-92	6
982	291	54	0	0	chr6	52059812	52059849	-28582401	+	(TG)n	Simple_repeat	Simple_repeat	2	38	0	6
982	4468	157	36	65	chr6	52059849	52059938	-28582312	+	L1MC1	LINE	L1	6242	6327	-6	6
982	290	375	38	19	chr6	52060037	52060350	-28581900	+	L1M5	LINE	L1	4686	5004	-1142	6
982	1733	198	80	8	chr6	52060379	52060755	-28581495	-	L1MB5	LINE	L1	-22	6152	5750	6
982	702	299	63	29	chr6	52060919	52061270	-28580980	+	L1MC4	LINE	L1	7549	7911	-131	6
982	339	252	35	53	chr6	52061672	52061785	-28580465	-	L1MC4	LINE	L1	-2	8040	7930	6
982	500	321	98	43	chr6	52061909	52062143	-28580107	-	MIRb	SINE	MIR	-19	249	3	6
982	22	35	0	0	chr6	52062826	52062855	-28579395	+	AT_rich	Low_complexity	Low_complexity	1	29	0	6
982	221	329	88	34	chr6	52063220	52063368	-28578882	-	L2	LINE	L2	-481	2833	2678	6
982	199	408	115	0	chr6	52063689	52063819	-28578431	-	L2	LINE	L2	-11	3367	3223	6
982	261	0	0	0	chr6	52064067	52064096	-28578154	+	(TG)n	Simple_repeat	Simple_repeat	2	30	0	6
982	1150	131	0	54	chr6	52064226	52064412	-28577838	+	SINEC_a1	SINE	Lys	1	176	-3	6
982	920	155	24	101	chr6	52065148	52065356	-28576894	+	SINEC_b1	SINE	Lys	1	192	-2	6
982	22	0	0	0	chr6	52065359	52065381	-28576869	+	AT_rich	Low_complexity	Low_complexity	1	22	0	6
982	25	31	0	0	chr6	52066258	52066290	-28575960	+	AT_rich	Low_complexity	Low_complexity	1	32	0	6
982	186	103	0	0	chr6	52066347	52066376	-28575874	+	(GAAA)n	Simple_repeat	Simple_repeat	3	31	0	6
982	522	194	37	0	chr6	52066543	52066651	-28575599	-	SINEC_old	SINE	Lys	0	112	1	6
982	204	376	53	46	chr6	52066678	52066809	-28575441	+	L2	LINE	L2	3222	3353	-25	6
982	299	199	147	49	chr6	52068851	52068994	-28573256	+	LTR67	LTR	ERVL	396	552	-5	6
982	961	195	52	57	chr6	52069437	52069649	-28572601	-	SINEC_c2	SINE	Lys	-1	211	1	6
982	799	293	0	0	chr6	52069876	52070081	-28572169	+	MIR	SINE	MIR	58	262	0	6
982	819	318	71	39	chr6	52070085	52070493	-28571757	-	L2	LINE	L2	-350	2964	2542	6
982	1061	157	23	0	chr6	52070493	52070665	-28571585	+	SINEC_a1	SINE	Lys	1	176	-3	6
982	819	318	71	39	chr6	52070665	52070718	-28571532	-	L2	LINE	L2	-773	2541	2488	6
982	520	307	30	6	chr6	52070746	52070913	-28571337	+	MER91A	DNA	Tip100	1	171	-25	6
982	307	363	31	37	chr6	52070931	52071094	-28571156	-	L2	LINE	L2	-866	2448	2287	6
982	1211	234	98	11	chr6	52071129	52071488	-28570762	-	L1M5	LINE	L1	-1877	4269	3880	6
982	1193	230	80	31	chr6	52071509	52071848	-28570402	-	L1M5	LINE	L1	-2448	3698	3342	6
982	1296	67	0	43	chr6	52071848	52072036	-28570214	+	SINEC_Cf2	SINE	Lys	1	180	0	6
982	1193	230	80	31	chr6	52072036	52072144	-28570106	-	L1M5	LINE	L1	-2805	3341	3229	6
982	642	221	30	6	chr6	52072159	52072327	-28569923	+	L1MB7	LINE	L1	6003	6174	-10	6
982	21	0	0	0	chr6	52072521	52072542	-28569708	+	AT_rich	Low_complexity	Low_complexity	1	21	0	6
982	782	147	230	13	chr6	52072555	52072707	-28569543	+	SINEC_b1	SINE	Lys	1	185	-9	6
982	21	36	0	0	chr6	52072708	52072736	-28569514	+	AT_rich	Low_complexity	Low_complexity	1	28	0	6
982	348	229	77	5	chr6	52074048	52074210	-28568040	+	L1MD	LINE	L1	5219	5393	-787	6
982	406	277	112	90	chr6	52074244	52074601	-28567649	+	L1M5	LINE	L1	5455	5819	-302	6
982	22	0	0	0	chr6	52074796	52074818	-28567432	+	AT_rich	Low_complexity	Low_complexity	1	22	0	6
982	738	282	119	4	chr6	52075439	52075674	-28566576	-	MIR	SINE	MIR	0	262	1	6
982	1426	42	5	50	chr6	52075724	52075922	-28566328	+	SINEC_Cf	SINE	Lys	1	189	0	6
982	21	0	0	0	chr6	52076916	52076937	-28565313	+	AT_rich	Low_complexity	Low_complexity	1	21	0	6
982	29	70	0	0	chr6	52077895	52077952	-28564298	+	AT_rich	Low_complexity	Low_complexity	1	57	0	6
982	182	262	191	19	chr6	52078421	52078526	-28563724	+	MIRb	SINE	MIR	120	242	-26	6
982	378	0	0	0	chr6	52078652	52078694	-28563556	+	(TAAA)n	Simple_repeat	Simple_repeat	2	43	0	6
982	621	276	148	49	chr6	52078805	52079129	-28563121	-	MLT1J	LTR	MaLR	0	511	156	6
982	238	155	34	17	chr6	52079161	52079187	-28563063	+	polypurine	Low_complexity	Low_complexity	3	29	0	6
982	1381	18	18	0	chr6	52079187	52079358	-28562892	+	(GAAA)n	Simple_repeat	Simple_repeat	2	175	0	6
982	238	155	34	17	chr6	52079358	52079390	-28562860	+	polypurine	Low_complexity	Low_complexity	30	62	0	6
982	22	94	0	0	chr6	52080270	52080334	-28561916	+	AT_rich	Low_complexity	Low_complexity	1	64	0	6
982	230	135	0	71	chr6	52080364	52080420	-28561830	+	(TAAAAA)n	Simple_repeat	Simple_repeat	2	53	0	6
982	296	349	39	8	chr6	52080837	52080967	-28561283	-	L2	LINE	L2	-8	3411	3278	6
982	825	108	220	13	chr6	52081032	52081058	-28561192	-	SINEC_b2	SINE	Lys	-2	192	161	6
982	195	42	0	0	chr6	52081058	52081082	-28561168	+	(GA)n	Simple_repeat	Simple_repeat	2	25	0	6
982	825	108	220	13	chr6	52081082	52081214	-28561036	-	SINEC_b2	SINE	Lys	-34	160	1	6
982	396	344	56	0	chr6	52081969	52082094	-28560156	-	L2	LINE	L2	0	3378	3247	6
982	296	253	24	12	chr6	52082096	52082180	-28560070	+	MLT1L	LTR	MaLR	1	85	-530	6
982	1532	236	157	14	chr6	52082220	52082730	-28559520	+	MER119	DNA	MER1_type	1	583	0	6
982	430	317	14	67	chr6	52082893	52083111	-28559139	+	MLT1J	LTR	MaLR	3	244	-267	6
982	1385	68	0	22	chr6	52084400	52084581	-28557669	+	SINEC_a1	SINE	Lys	1	177	-2	6
982	1272	94	0	72	chr6	52085073	52085267	-28556983	-	SINEC_Cf3	SINE	Lys	0	180	1	6
982	487	360	78	83	chr6	52085838	52086271	-28555979	+	L2	LINE	L2	2936	3366	-12	6
982	274	321	71	0	chr6	52087403	52087487	-28554763	-	MIRb	SINE	MIR	-156	112	23	6
982	271	214	14	54	chr6	52088082	52088156	-28554094	-	L2	LINE	L2	-556	2758	2688	6
982	675	193	42	0	chr6	52088157	52088276	-28553974	+	SINEC_c1	SINE	Lys	1	124	-85	6
982	733	177	50	0	chr6	52088424	52088565	-28553685	-	SINEC_a2	SINE	Lys	-1	178	31	6
982	198	0	0	0	chr6	52089369	52089391	-28552859	+	(TTTA)n	Simple_repeat	Simple_repeat	2	23	0	6
982	260	237	36	157	chr6	52090545	52090624	-28551626	+	MIRb	SINE	MIR	146	215	-53	6
982	1311	85	6	11	chr6	52090624	52090802	-28551448	+	SINEC_a2	SINE	Lys	1	177	-2	7
982	260	237	36	157	chr6	52090802	52090862	-28551388	+	MIRb	SINE	MIR	216	268	0	6
982	304	335	12	80	chr6	52091145	52091307	-28550943	+	MIR	SINE	MIR	102	252	-10	7
982	1203	107	30	60	chr6	52091734	52091933	-28550317	-	SINEC_b1	SINE	Lys	0	194	2	7
982	30	0	0	0	chr6	52092348	52092378	-28549872	+	AT_rich	Low_complexity	Low_complexity	1	30	0	7
982	800	232	72	5	chr6	52093519	52093727	-28548523	-	MER58A	DNA	MER1_type	0	224	3	7
982	1158	85	0	196	chr6	52094173	52094408	-28547842	+	SINEC_b1	SINE	Lys	6	194	0	7
982	1229	68	11	33	chr6	52094438	52094621	-28547629	+	SINEC_Cf2	SINE	Lys	1	179	-1	7
982	23	0	0	0	chr6	52094858	52094881	-28547369	+	AT_rich	Low_complexity	Low_complexity	1	23	0	7
982	603	369	31	40	chr6	52094922	52095275	-28546975	+	MLT1K	LTR	MaLR	2	351	-240	7
982	28	61	0	0	chr6	52095368	52095417	-28546833	+	AT_rich	Low_complexity	Low_complexity	1	49	0	7
982	279	261	15	0	chr6	52095429	52095494	-28546756	+	CT-rich	Low_complexity	Low_complexity	4	69	0	7
982	493	319	84	0	chr6	52095537	52095728	-28546522	-	MIRb	SINE	MIR	-46	222	16	7
982	213	39	0	0	chr6	52095918	52095944	-28546306	+	(TTTTA)n	Simple_repeat	Simple_repeat	1	26	0	7
982	984	168	28	16	chr6	52095944	52096126	-28546124	-	SINEC_b1	SINE	Lys	-10	184	1	7
982	1511	185	58	69	chr6	52096252	52096630	-28545620	+	L1MA9	LINE	L1	5934	6307	-5	7
982	249	83	0	0	chr6	52097203	52097239	-28545011	+	(TG)n	Simple_repeat	Simple_repeat	1	36	0	7
982	21	36	0	0	chr6	52097289	52097317	-28544933	+	AT_rich	Low_complexity	Low_complexity	1	28	0	7
982	276	135	18	55	chr6	52097378	52097433	-28544817	-	MIR	SINE	MIR	-104	158	106	7
982	1054	183	28	60	chr6	52097457	52097672	-28544578	-	SINEC_c2	SINE	Lys	-4	208	1	7
982	832	208	5	32	chr6	52098074	52098263	-28543987	+	SINEC_b1	SINE	Lys	1	184	-10	7
982	446	0	19	0	chr6	52098263	52098317	-28543933	+	(TAAAA)n	Simple_repeat	Simple_repeat	1	55	0	7
982	3322	135	64	59	chr6	52098324	52099311	-28542939	-	L1MA9	LINE	L1	-392	5920	4935	7
982	218	366	0	27	chr6	52099352	52099425	-28542825	+	MIRb	SINE	MIR	5	75	-193	7
982	233	259	17	17	chr6	52099439	52099498	-28542752	+	MIRb	SINE	MIR	186	244	-24	7
982	1005	125	82	33	chr6	52099648	52099830	-28542420	-	SINEC_b1	SINE	Lys	-2	192	2	7
982	218	338	88	0	chr6	52100589	52100657	-28541593	+	L2	LINE	L2	3255	3328	-50	7
982	802	203	45	72	chr6	52100784	52101007	-28541243	+	MER20	DNA	MER1_type	3	219	0	7
982	269	266	0	0	chr6	52101429	52101493	-28540757	-	MIR	SINE	MIR	-4	258	195	7
982	297	372	47	13	chr6	52101576	52101726	-28540524	+	L2	LINE	L2	3222	3376	-2	7
982	251	322	40	48	chr6	52101808	52101932	-28540318	+	L2	LINE	L2	3256	3378	0	7
982	1332	67	0	53	chr6	52102486	52102675	-28539575	+	SINEC_a2	SINE	Lys	1	179	0	7
982	222	37	0	0	chr6	52105196	52105223	-28537027	+	(TTCA)n	Simple_repeat	Simple_repeat	1	27	0	7
982	202	304	28	28	chr6	52105231	52105302	-28536948	-	MIRm	SINE	MIR	-18	258	188	7
982	474	369	56	12	chr6	52105386	52105548	-28536702	+	L2	LINE	L2	3208	3376	-2	7
982	1258	283	61	31	chr6	52105911	52106458	-28535792	+	L2	LINE	L2	2756	3419	0	7
982	240	288	40	14	chr6	52106945	52107019	-28535231	-	MIRb	SINE	MIR	-165	103	28	7
982	1376	68	0	11	chr6	52107042	52107220	-28535030	+	SINEC_Cf2	SINE	Lys	2	177	-3	7
982	261	0	0	0	chr6	52107220	52107249	-28535001	+	(TAAA)n	Simple_repeat	Simple_repeat	1	29	0	7
982	28	29	0	0	chr6	52107394	52107429	-28534821	+	AT_rich	Low_complexity	Low_complexity	1	35	0	7
982	1422	304	46	34	chr6	52108585	52108948	-28533302	+	Arthur1	DNA	Tip100	1	369	-3571	7
982	1355	89	0	11	chr6	52108948	52109130	-28533120	-	SINEC_Cf3	SINE	Lys	0	180	1	7
982	1422	304	46	34	chr6	52109130	52109264	-28532986	+	Arthur1	DNA	Tip100	370	504	-3436	7
982	236	193	0	0	chr6	52109270	52109327	-28532923	+	Arthur1	DNA	Tip100	3445	3501	-439	7
982	940	141	171	0	chr6	52109330	52109500	-28532750	+	SINEC_c2	SINE	Lys	1	199	-13	7
982	1291	73	0	38	chr6	52109503	52109687	-28532563	+	SINEC_Cf2	SINE	Lys	1	177	-3	7
982	254	308	19	19	chr6	52109818	52109924	-28532326	+	L1MEc	LINE	L1	74	179	-6221	7
982	383	222	74	0	chr6	52110075	52110183	-28532067	+	L1MEc	LINE	L1	776	891	-5509	7
982	5339	152	72	23	chr6	52110197	52111276	-28530974	+	L1MC1	LINE	L1	5200	6333	0	7
982	1151	215	80	22	chr6	52111272	52112041	-28530209	+	L1MEc	LINE	L1	1176	2022	-4378	7
982	777	230	135	61	chr6	52112049	52112442	-28529808	+	L1MEc	LINE	L1	2076	2497	-3903	7
982	4498	153	14	51	chr6	52112460	52112738	-28529512	+	L1MEc	LINE	L1	3767	4035	-2480	7
982	207	0	0	0	chr6	52112738	52112761	-28529489	+	(CAA)n	Simple_repeat	Simple_repeat	2	24	0	7
982	4498	153	14	51	chr6	52112761	52113403	-28528847	+	L1MEc	LINE	L1	4036	4653	-1862	7
982	346	180	10	10	chr6	52113419	52113520	-28528730	+	(TA)n	Simple_repeat	Simple_repeat	1	101	0	7
982	1828	142	51	78	chr6	52113534	52113573	-28528677	+	L1_Canid	LINE	L1	6028	6066	-385	7
982	950	114	181	0	chr6	52113573	52113722	-28528528	+	SINEC_a1	SINE	Lys	1	176	-3	7
982	1828	142	51	78	chr6	52113722	52114116	-28528134	+	L1_Canid	LINE	L1	6067	6449	-2	7
982	2326	144	30	17	chr6	52114688	52115262	-28526988	+	L1_Carn7	LINE	L1	5011	5828	-753	7
982	1184	223	25	52	chr6	52115273	52115635	-28526615	+	L1MA9	LINE	L1	5974	6375	-133	7
982	1235	218	102	39	chr6	52117044	52117483	-28524767	+	MLT1C	LTR	MaLR	1	467	0	7
982	1217	103	22	33	chr6	52117817	52117998	-28524252	-	SINEC_a1	SINE	Lys	0	179	1	7
982	643	256	44	39	chr6	52118090	52118293	-28523957	-	MIR	SINE	MIR	-44	218	15	7
982	921	171	22	81	chr6	52118406	52118542	-28523708	+	SINEC_c1	SINE	Lys	1	129	-80	7
982	1380	45	74	0	chr6	52118542	52118675	-28523575	+	SINEC_Cf	SINE	Lys	1	144	-45	7
982	180	0	0	0	chr6	52118675	52118695	-28523555	+	(TC)n	Simple_repeat	Simple_repeat	2	21	0	7
982	1380	45	74	0	chr6	52118695	52118737	-28523513	+	SINEC_Cf	SINE	Lys	145	189	0	7
982	921	171	22	81	chr6	52118737	52118785	-28523465	+	SINEC_c1	SINE	Lys	130	174	-35	7
982	530	349	136	25	chr6	52119338	52119642	-28522608	-	L2	LINE	L2	-832	2482	2144	7
982	1351	146	90	160	chr6	52119642	52120066	-28522184	-	MLT2C1	LTR	ERVL	-3	394	1	7
982	530	349	136	25	chr6	52120066	52120372	-28521878	-	L2	LINE	L2	-1171	2143	1804	7
982	219	88	0	0	chr6	52120819	52120853	-28521397	+	(TTTA)n	Simple_repeat	Simple_repeat	4	37	0	7
982	853	143	7	13	chr6	52120853	52121002	-28521248	-	SINEC_a2	SINE	Lys	-31	148	1	7
982	1240	91	22	11	chr6	52121521	52121699	-28520551	+	SINEC_Cf3	SINE	Lys	1	180	0	7
982	23	33	0	0	chr6	52121872	52121902	-28520348	+	AT_rich	Low_complexity	Low_complexity	1	30	0	7
982	4441	154	19	59	chr6	52121913	52122448	-28519802	-	L1_Carn3	LINE	L1	-83	6354	5840	7
982	943	176	112	0	chr6	52122448	52122635	-28519615	-	SINEC_c2	SINE	Lys	-4	208	1	7
982	4441	145	15	39	chr6	52122635	52123033	-28519217	-	L1_Carn3	LINE	L1	-598	5839	5451	7
982	634	258	0	0	chr6	52123059	52123183	-28519067	-	SINEC_c1	SINE	Lys	-85	124	1	7
982	180	0	0	0	chr6	52123477	52123497	-28518753	+	(T)n	Simple_repeat	Simple_repeat	1	20	0	7
982	536	351	39	15	chr6	52124886	52125091	-28517159	+	MIRb	SINE	MIR	5	214	-54	7
982	1548	16	32	16	chr6	52125329	52125515	-28516735	+	SINEC_Cf	SINE	Lys	1	189	0	7
982	299	205	84	0	chr6	52125515	52125603	-28516647	-	L1_Carni	LINE	L1	-525	5659	5332	7
982	1030	119	88	88	chr6	52125603	52125797	-28516453	-	SINEC_b2	SINE	Lys	0	194	1	7
982	282	259	88	7	chr6	52125797	52125844	-28516406	-	L1M	LINE	L1	-839	5331	5281	7
982	292	214	0	18	chr6	52125854	52125911	-28516339	+	MER21B	LTR	ERV1	12	67	-796	7
982	1653	5	11	0	chr6	52125968	52126153	-28516097	+	SINEC_Cf	SINE	Lys	1	187	-2	7
982	250	279	0	47	chr6	52126153	52126217	-28516033	+	MER21B	LTR	ERV1	29	89	-774	7
982	1601	255	84	37	chr6	52126220	52126733	-28515517	+	MER21B	LTR	ERV1	43	579	-284	7
982	299	169	17	0	chr6	52126789	52126848	-28515402	+	MER21B	LTR	ERV1	17	76	-787	7
982	372	244	13	0	chr6	52126852	52126930	-28515320	+	Tigger7	DNA	MER2_type	1	79	-260	7
982	1671	164	95	25	chr6	52126919	52127287	-28514963	+	Tigger7	DNA	MER2_type	2091	2484	-7	7
982	2080	258	58	18	chr6	52127490	52128099	-28514151	+	MER21B	LTR	ERV1	147	779	-84	7
982	560	201	204	9	chr6	52128111	52128322	-28513928	+	MER21B	LTR	ERV1	598	849	-14	7
982	319	213	13	0	chr6	52128343	52128418	-28513832	-	L1M	LINE	L1	-874	5272	5197	7
982	1235	98	17	0	chr6	52128420	52128594	-28513656	-	SINEC_a1	SINE	Lys	-2	177	1	7
982	450	219	98	54	chr6	52128614	52128824	-28513426	-	MER97c	DNA	MER1_type?	-269	784	522	7
982	584	153	10	20	chr6	52128824	52128924	-28513326	-	SINEC_old	SINE	Lys	-13	99	1	7
982	450	279	66	81	chr6	52128924	52129051	-28513199	-	MER97c	DNA	MER1_type?	-569	521	397	7
982	1436	181	44	19	chr6	52129055	52129376	-28512874	-	MER58B	DNA	MER1_type	-11	330	2	7
982	856	112	252	0	chr6	52130424	52130567	-28511683	+	SINEC_a1	SINE	Lys	1	179	0	7
982	2042	178	53	29	chr6	52130609	52131101	-28511149	-	L1MA9	LINE	L1	-160	6152	5649	7
982	638	277	42	70	chr6	52131236	52131566	-28510684	+	MER21B	LTR	ERV1	24	344	-519	7
982	740	292	65	80	chr6	52131357	52131822	-28510428	+	MER77	LTR	ERVL	144	601	-6	7
982	710	262	80	88	chr6	52131637	52131976	-28510274	+	MER21B	LTR	ERV1	379	714	-149	7
982	229	306	188	39	chr6	52132166	52132550	-28509700	-	L2	LINE	L2	-5	3414	2974	7
982	1288	108	11	0	chr6	52133075	52133251	-28508999	-	SINEC_a2	SINE	Lys	-1	178	1	7
982	487	348	70	18	chr6	52134913	52135241	-28507009	-	L2	LINE	L2	-491	2823	2479	7
982	1380	68	6	11	chr6	52136840	52137019	-28505231	+	SINEC_a2	SINE	Lys	1	178	-1	7
982	314	173	0	0	chr6	52137190	52137242	-28505008	-	MER91	DNA	Tip100	-76	64	13	7
982	1375	89	0	0	chr6	52137698	52137877	-28504373	+	SINEC_a2	SINE	Lys	1	179	0	7
982	199	265	47	35	chr6	52138131	52138217	-28504033	-	MIR	SINE	MIR	0	262	176	7
982	522	32	0	0	chr6	52138218	52138280	-28503970	+	U4	snRNA	snRNA	1	62	-83	7
982	734	288	86	16	chr6	52138320	52138564	-28503686	-	MIR	SINE	MIR	0	262	2	7
982	1871	224	91	38	chr6	52139661	52140047	-28502203	+	L1ME3	LINE	L1	5408	5814	-348	7
982	553	99	99	0	chr6	52140047	52140138	-28502112	+	L1_Canis1	LINE	L1	6323	6422	-3	7
982	1871	224	91	38	chr6	52140138	52140457	-28501793	+	L1ME3	LINE	L1	5815	6150	-12	7
982	369	191	33	99	chr6	52140472	52140537	-28501713	-	L1ME3A	LINE	L1	-287	5883	5822	7
982	1953	40	0	0	chr6	52140537	52140790	-28501460	+	L1_Canis1	LINE	L1	6168	6420	-5	7
982	369	191	33	99	chr6	52140790	52140875	-28501375	-	L1ME3A	LINE	L1	-349	5821	5743	7
982	574	235	14	29	chr6	52141334	52141474	-28500776	-	MIRb	SINE	MIR	-16	252	115	7
982	790	163	35	0	chr6	52141545	52141686	-28500564	-	SINEC_c2	SINE	Lys	-66	146	1	7
982	30	59	0	0	chr6	52141734	52141785	-28500465	+	AT_rich	Low_complexity	Low_complexity	1	51	0	7
982	330	233	54	101	chr6	52141844	52141973	-28500277	-	L2	LINE	L2	-74	3345	3223	7
982	188	330	54	43	chr6	52142062	52142154	-28500096	-	L2	LINE	L2	-462	2852	2760	8
982	600	213	7	0	chr6	52142355	52142491	-28499759	-	L1_Canid	LINE	L1	-3	6448	6312	8
982	337	320	107	0	chr6	52142891	52143041	-28499209	+	L3b	LINE	CR1	4265	4430	-78	8
982	276	220	58	111	chr6	52143439	52143628	-28498622	+	L1MC4	LINE	L1	7862	8040	-2	8
